,title,issue,year,metaChar,alias,publisher,keep,firstName,lastName
4746,Wonder Woman,220,1942,Wonder Woman,,DC,1,null,null
4747,Supergirl,70,1996,Supergirl,Linda Danvers,DC,1,Linda,Danvers
4748,Justice League United,16,2014,Animal Man,,DC,1,null,null
4749,Justice League United,16,2014,Deadman,,DC,1,null,null
4750,Justice League United,16,2014,Stargirl,,DC,1,null,null
4751,Justice League United,16,2014,Adam Strange,,DC,1,null,null
4752,Justice League United,16,2014,Superman,,DC,1,null,null
4753,Green Arrow,38,2001,Green Arrow,Oliver Queen,DC,1,Oliver,Queen
4754,Green Arrow,38,2001,Green Arrow,Connor Hawke,DC,1,Connor,Hawke
4755,Green Arrow,38,2001,Speedy,Mia Dearden,DC,1,Mia,Dearden
4756,Birds of Prey,118,1999,Darkseid,,DC,1,null,null
4757,Birds of Prey,118,1999,Huntress,Helena Bertinelli,DC,1,Helena,Bertinelli
4758,Birds of Prey,118,1999,Lady Blackhawk,Zinda Blake,DC,1,Zinda,Blake
4759,Birds of Prey,118,1999,Manhunter,Kate Spencer,DC,1,Kate,Spencer
4760,Birds of Prey,118,1999,Misfit,,DC,1,null,null
4761,Birds of Prey,118,1999,Oracle,Barbara Gordon,DC,1,Barbara,Gordon
4762,Nightwing,79,1996,Deathstroke the Terminator,,DC,1,null,null
4763,Nightwing,79,1996,Nightwing,Dick Grayson,DC,1,Dick,Grayson
4764,Nightwing,79,1996,Oracle,Barbara Gordon,DC,1,Barbara,Gordon
4765,Green Lantern,42,1990,Arisia,,DC,1,null,null
4766,Green Lantern,42,1990,Deathstroke the Terminator,,DC,1,null,null
4767,Green Lantern,42,1990,Carol Ferris,,DC,1,null,null
4768,Green Lantern,42,1990,Green Lantern,Hal Jordan,DC,1,Hal,Jordan
4769,Green Lantern,15,2011,B'dg,,DC,1,null,null
4770,Green Lantern,15,2011,Ganthet,,DC,1,null,null
4771,Green Lantern,15,2011,Green Lantern,Jordan,DC,1,,Jordan
4772,Green Lantern,15,2011,Green Lantern,Baz,DC,1,,Baz
4773,Green Lantern,15,2011,Sinestro,,DC,1,null,null
4774,Justice League of America,140,1960,Batman,,DC,1,null,null
4775,Justice League of America,140,1960,Black Canary,Dinah Laurel Lance,DC,1,Dinah Laurel,Lance
4776,Justice League of America,140,1960,Flash,Barry Allen,DC,1,Barry,Allen
4777,Justice League of America,140,1960,Green Arrow,,DC,1,null,null
4778,Justice League of America,140,1960,Green Lantern,Hal Jordan,DC,1,Hal,Jordan
4779,Justice League of America,140,1960,Manhunter,Mark Shaw,DC,1,Mark,Shaw
4780,Justice League of America,140,1960,Superman,,DC,1,null,null
4781,Justice League of America,140,1960,Wonder Woman,,DC,1,null,null
4782,Wonder Woman,195,1942,I-Ching,,DC,1,null,null
4783,Wonder Woman,195,1942,Wonder Woman,,DC,1,null,null
4784,The Flash,109,1987,Flash,Jay Garrick,DC,1,Jay,Garrick
4785,The Flash,109,1987,Flash,Wally West,DC,1,Wally,West
4786,The Flash,109,1987,Impulse,Bart Allen,DC,1,Bart,Allen
4787,The Flash,109,1987,Jesse Quick,,DC,1,null,null
4788,The Flash,109,1987,Johnny Quick,,DC,1,null,null
4789,The Flash,109,1987,Max Mercury,,DC,1,null,null
4790,The Flash,109,1987,Linda Jasmine Park-West,,DC,1,null,null
4791,Green Lantern Corps,53,2006,Arkillo,,DC,1,null,null
4792,Green Lantern Corps,53,2006,Green Lantern,Kyle Rayner,DC,1,Kyle,Rayner
4793,Green Lantern Corps,53,2006,Soranik Natu,,DC,1,null,null
4794,Green Lantern Corps,53,2006,Sinestro,,DC,1,null,null
4795,Justice League Europe,21,1989,Blue Jay,,DC,1,null,null
4796,Justice League Europe,21,1989,Captain Atom,,DC,1,null,null
4797,Justice League Europe,21,1989,Catherine Maureen Cobert,,DC,1,null,null
4798,Justice League Europe,21,1989,Sue Dearbon Dibny,,DC,1,null,null
4799,Justice League Europe,21,1989,Elongated Man,,DC,1,null,null
4800,Justice League Europe,21,1989,Flash,Wally West,DC,1,Wally,West
4801,Justice League Europe,21,1989,Kilowog,,DC,1,null,null
4802,Justice League Europe,21,1989,"Maxwell 'Max' Lord, IV",,DC,1,null,null
4803,Justice League Europe,21,1989,Metamorpho,Rex Mason,DC,1,Rex,Mason
4804,Justice League Europe,21,1989,Power Girl,,DC,1,null,null
4805,Justice League Europe,21,1989,Rocket Red #4,Dmitri Pushkin,DC,1,Dmitri,Pushkin
4806,Green Lantern,33,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
4807,Green Lantern,33,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
4808,Green Lantern,33,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
4809,Green Lantern,33,1941,Green Lantern,Alan Scott,DC,1,Alan,Scott
4810,Supergirl,None,2005,Batgirl,Cassandra Cain,DC,1,Cassandra,Cain
4811,Supergirl,None,2005,Beast Boy,Gar Logan,DC,1,Gar,Logan
4812,Supergirl,None,2005,Captain Boomerang,Owen Mercer,DC,1,Owen,Mercer
4813,Supergirl,None,2005,Darkseid,,DC,1,null,null
4814,Supergirl,None,2005,Felix Faust,,DC,1,null,null
4815,Supergirl,None,2005,Hawkman of New Earth,,DC,1,null,null
4816,Supergirl,None,2005,Katana,,DC,1,null,null
4817,Supergirl,None,2005,Lois Joanne Lane,,DC,1,null,null
4818,Supergirl,None,2005,Martian Manhunter,,DC,1,null,null
4819,Supergirl,None,2005,Metamorpho,Rex Mason,DC,1,Rex,Mason
4820,Supergirl,None,2005,Mr. Terrific,Michael Holt,DC,1,Michael,Holt
4821,Supergirl,None,2005,Nightwing,Dick Grayson,DC,1,Dick,Grayson
4822,Supergirl,None,2005,Power Girl,,DC,1,null,null
4823,Supergirl,None,2005,Robin,Tim Drake,DC,1,Tim,Drake
4824,Supergirl,None,2005,Supergirl,Kara Zor-El,DC,1,Kara,Zor-El
4825,Supergirl,None,2005,Superman,Clark Kent,DC,1,Clark,Kent
4826,Supergirl,None,2005,Donna Troy,,DC,1,null,null
4827,Supergirl,None,2005,Wonder Girl,Cassie Sandsmark,DC,1,Cassie,Sandsmark
4828,Birds of Prey,60,1999,Black Canary,Dinah Laurel Lance,DC,1,Dinah Laurel,Lance
4829,Birds of Prey,60,1999,Huntress,Helena Bertinelli,DC,1,Helena,Bertinelli
4830,Birds of Prey,60,1999,Oracle,Barbara Gordon,DC,1,Barbara,Gordon
4831,Birds of Prey,60,1999,Savant,,DC,1,null,null
4832,Batman: City of Light,5,2003,Batgirl,Cassandra Cain,DC,1,Cassandra,Cain
4833,Batman: City of Light,5,2003,Batman,,DC,1,null,null
4834,Green Lantern: Brightest Day; Blackest Night,None,2002,Atom,Al Pratt,DC,1,Al,Pratt
4835,Green Lantern: Brightest Day; Blackest Night,None,2002,Doctor Fate,Kent Nelson & Nabu,DC,1,Kent Nelson &,Nabu
4836,Green Lantern: Brightest Day; Blackest Night,None,2002,Doctor Mid-Nite,Charles McNider,DC,1,Charles,McNider
4837,Green Lantern: Brightest Day; Blackest Night,None,2002,Flash,Jay Garrick,DC,1,Jay,Garrick
4838,Green Lantern: Brightest Day; Blackest Night,None,2002,Green Lantern,Alan Scott,DC,1,Alan,Scott
4839,Green Lantern: Brightest Day; Blackest Night,None,2002,Hawkman,GA Carter Hall,DC,1,GA Carter,Hall
4840,Green Lantern: Brightest Day; Blackest Night,None,2002,Solomon Grundy,,DC,1,null,null
4841,Green Lantern: Brightest Day; Blackest Night,None,2002,Spectre,Jim Corrigan,DC,1,Jim,Corrigan
4842,Green Lantern: Brightest Day; Blackest Night,None,2002,Starman,Ted Knight,DC,1,Ted,Knight
4843,Green Lantern: Brightest Day; Blackest Night,None,2002,Wonder Woman,Hippolyta,DC,1,,Hippolyta
4844,The Fury of Firestorm,45,1982,Firestorm,Martin Stein/Ronnie Raymond,DC,1,Martin Stein/Ronnie,Raymond
4845,Wonder Woman '77 [I],10,2015,Wonder Woman,,DC,1,null,null
4846,Wonder Woman,104,1942,Wonder Woman,,DC,1,null,null
4847,Formerly Known as the Justice League,4,2003,Batman,,DC,1,null,null
4848,Formerly Known as the Justice League,4,2003,Blue Beetle,Ted Kord,DC,1,Ted,Kord
4849,Formerly Known as the Justice League,4,2003,Booster Gold,,DC,1,null,null
4850,Formerly Known as the Justice League,4,2003,Calculator,,DC,1,null,null
4851,Formerly Known as the Justice League,4,2003,Captain Atom,,DC,1,null,null
4852,Formerly Known as the Justice League,4,2003,Captain Boomerang,George Harkness,DC,1,George,Harkness
4853,Formerly Known as the Justice League,4,2003,Doctor Alchemy,Albert Desmond,DC,1,Albert,Desmond
4854,Formerly Known as the Justice League,4,2003,Elongated Man,,DC,1,null,null
4855,Formerly Known as the Justice League,4,2003,Fire,,DC,1,null,null
4856,Formerly Known as the Justice League,4,2003,Flash,Wally West,DC,1,Wally,West
4857,Formerly Known as the Justice League,4,2003,L-Ron,,DC,1,null,null
4858,Formerly Known as the Justice League,4,2003,"Maxwell 'Max' Lord, IV",,DC,1,null,null
4859,Formerly Known as the Justice League,4,2003,Martian Manhunter,,DC,1,null,null
4860,The Flash,35,1987,Captain Cold,,DC,1,null,null
4861,The Flash,35,1987,Elongated Man,,DC,1,null,null
4862,The Flash,35,1987,Flash,Jay Garrick,DC,1,Jay,Garrick
4863,The Flash,35,1987,Flash,Barry Allen,DC,1,Barry,Allen
4864,The Flash,35,1987,Flash,Wally West,DC,1,Wally,West
4865,The Flash,35,1987,Golden Glider,,DC,1,null,null
4866,The Flash,35,1987,Heatwave,,DC,1,null,null
4867,The Flash,35,1987,Kid Flash,Wally West,DC,1,Wally,West
4868,The Flash,35,1987,Manhunter,Mark Shaw,DC,1,Mark,Shaw
4869,The Flash,35,1987,Pied Piper,Hartley Rathaway,DC,1,Hartley,Rathaway
4870,The Flash,258,1959,Black Hand,,DC,1,null,null
4871,The Flash,258,1959,Flash,Barry Allen,DC,1,Barry,Allen
4872,The Flash,258,1959,Golden Glider,,DC,1,null,null
4873,The Flash,258,1959,Green Lantern,Hal Jordan,DC,1,Hal,Jordan
4874,Green Lantern Corps,32,2011,Arisia,,DC,1,null,null
4875,Green Lantern Corps,32,2011,Fatality,,DC,1,null,null
4876,Green Lantern Corps,32,2011,Green Lantern,Stewart,DC,1,,Stewart
4877,Green Lantern Corps,32,2011,Salaak,,DC,1,null,null
4878,Green Lantern Corps,32,2011,Turytt,,DC,1,null,null
4879,Justice League of America,49,2006,Aqualad,Garth,DC,1,,Garth
4880,Justice League of America,49,2006,Arsenal,Roy Harper,DC,1,Roy,Harper
4881,Justice League of America,49,2006,Batman,Dick Grayson,DC,1,Dick,Grayson
4882,Justice League of America,49,2006,Beast Boy,Gar Logan,DC,1,Gar,Logan
4883,Justice League of America,49,2006,Congorilla,,DC,1,null,null
4884,Justice League of America,49,2006,Cyborg,,DC,1,null,null
4885,Justice League of America,49,2006,Green Lantern,Alan Scott,DC,1,Alan,Scott
4886,Justice League of America,49,2006,Green Lantern,Kyle Rayner,DC,1,Kyle,Rayner
4887,Justice League of America,49,2006,Hourman,Rick Tyler,DC,1,Rick,Tyler
4888,Justice League of America,49,2006,Jade,Jennie-Lynn Hayden,DC,1,Jennie-Lynn,Hayden
4889,Justice League of America,49,2006,Jesse Quick,,DC,1,null,null
4890,Justice League of America,49,2006,Kid Flash,Wally West,DC,1,Wally,West
4891,Justice League of America,49,2006,Obsidian,,DC,1,null,null
4892,Justice League of America,49,2006,Raven,Rachel Roth,DC,1,Rachel,Roth
4893,Justice League of America,49,2006,Robin,Dick Grayson,DC,1,Dick,Grayson
4894,Justice League of America,49,2006,Shadow Thief,,DC,1,null,null
4895,Justice League of America,49,2006,Solomon Grundy,,DC,1,null,null
4896,Justice League of America,49,2006,Speedy,Roy Harper,DC,1,Roy,Harper
4897,Justice League of America,49,2006,Starfire,Koriand'r,DC,1,,Koriand'r
4898,Justice League of America,49,2006,Starman,Mikaal Tomas,DC,1,Mikaal,Tomas
4899,Justice League of America,49,2006,Superboy,Conner Kent,DC,1,Conner,Kent
4900,Justice League of America,49,2006,Supergirl,Kara Zor-El,DC,1,Kara,Zor-El
4901,Justice League of America,49,2006,Donna Troy,,DC,1,null,null
4902,Justice League of America,49,2006,Wonder Girl,Donna Troy,DC,1,Donna,Troy
4903,Justice League of America,49,2006,Wonder Girl,Cassie Sandsmark,DC,1,Cassie,Sandsmark
4904,Justice League of America,49,2006,Wonder Woman,Diana,DC,1,,Diana
4905,Justice League Heroes: Falling Star,1,2006,Batman,,DC,1,null,null
4906,Justice League Heroes: Falling Star,1,2006,Brainiac,,DC,1,null,null
4907,Justice League Heroes: Falling Star,1,2006,Flash,Wally West,DC,1,Wally,West
4908,Justice League Heroes: Falling Star,1,2006,Green Lantern,John Stewart,DC,1,John,Stewart
4909,Justice League Heroes: Falling Star,1,2006,Martian Manhunter,,DC,1,null,null
4910,Justice League Heroes: Falling Star,1,2006,Superman,Clark Kent,DC,1,Clark,Kent
4911,Justice League Heroes: Falling Star,1,2006,Wonder Woman,Diana,DC,1,,Diana
4912,Justice League Heroes: Falling Star,1,2006,Zatanna,,DC,1,null,null
4913,Green Lantern,179,1990,Green Lantern,John Stewart,DC,1,John,Stewart
4914,Green Lantern,179,1990,Green Lantern,Kyle Rayner,DC,1,Kyle,Rayner
4915,Aquaman,42,1994,Aquaman,,DC,1,null,null
4916,Aquaman,42,1994,Dolphin,,DC,1,null,null
4917,Aquaman,42,1994,Power Girl,,DC,1,null,null
4918,Aquaman,42,1994,Tempest,Garth,DC,1,,Garth
4919,Aquaman,42,1994,Nuidis Vulko,,DC,1,null,null
4920,Justice League: Generation Lost,14,2010,Amazo,,DC,1,null,null
4921,Justice League: Generation Lost,14,2010,Batman,,DC,1,null,null
4922,Justice League: Generation Lost,14,2010,Batman,,DC,1,null,null
4923,Justice League: Generation Lost,14,2010,Black Canary,,DC,1,null,null
4924,Justice League: Generation Lost,14,2010,Captain Atom,,DC,1,null,null
4925,Justice League: Generation Lost,14,2010,Darkseid,,DC,1,null,null
4926,Justice League: Generation Lost,14,2010,Green Arrow,Oliver Queen,DC,1,Oliver,Queen
4927,Justice League: Generation Lost,14,2010,Green Lantern,Hal Jordan,DC,1,Hal,Jordan
4928,Justice League: Generation Lost,14,2010,Martian Manhunter,,DC,1,null,null
4929,Justice League: Generation Lost,14,2010,Plastic Man,,DC,1,null,null
4930,Justice League: Generation Lost,14,2010,Plastic Man,,DC,1,null,null
4931,Justice League: Generation Lost,14,2010,Power Girl,,DC,1,null,null
4932,Justice League: Generation Lost,14,2010,Shazam,,DC,1,null,null
4933,Justice League: Generation Lost,14,2010,Shazam,Freddy Freeman,DC,1,Freddy,Freeman
4934,Justice League: Generation Lost,14,2010,Superman,Clark Kent,DC,1,Clark,Kent
4935,Justice League: Generation Lost,14,2010,Donna Troy,,DC,1,null,null
4936,Justice League: Generation Lost,14,2010,Wonder Woman,Diana,DC,1,,Diana
4937,Supergirl,None,2005,Amazo,,DC,1,null,null
4938,Supergirl,None,2005,Aquaman,,DC,1,null,null
4939,Supergirl,None,2005,Batman,,DC,1,null,null
4940,Supergirl,None,2005,Brainiac,,DC,1,null,null
4941,Supergirl,None,2005,Flash,Barry Allen,DC,1,Barry,Allen
4942,Supergirl,None,2005,Green Lantern,Hal Jordan,DC,1,Hal,Jordan
4943,Supergirl,None,2005,Lois Joanne Lane,,DC,1,null,null
4944,Supergirl,None,2005,Martian Manhunter,,DC,1,null,null
4945,Supergirl,None,2005,Alfred Thaddeus Crane Pennyworth,,DC,1,null,null
4946,Supergirl,None,2005,Solomon Grundy,,DC,1,null,null
4947,Supergirl,None,2005,Supergirl,Kara Zor-El,DC,1,Kara,Zor-El
4948,Supergirl,None,2005,Superman,Clark Kent,DC,1,Clark,Kent
4949,Supergirl,None,2005,Wonder Woman,Diana,DC,1,,Diana
4950,Justice League vs. Suicide Squad,2,2017,Aquaman,,DC,1,null,null
4951,Justice League vs. Suicide Squad,2,2017,Batman,Wayne,DC,1,,Wayne
4952,Justice League vs. Suicide Squad,2,2017,Captain Boomerang,,DC,1,null,null
4953,Justice League vs. Suicide Squad,2,2017,Cyborg,,DC,1,null,null
4954,Justice League vs. Suicide Squad,2,2017,Deadshot,,DC,1,null,null
4955,Justice League vs. Suicide Squad,2,2017,Enchantress,,DC,1,null,null
4956,Justice League vs. Suicide Squad,2,2017,Flash,,DC,1,null,null
4957,Justice League vs. Suicide Squad,2,2017,Green Lantern,Baz,DC,1,,Baz
4958,Justice League vs. Suicide Squad,2,2017,Green Lantern,Cruz,DC,1,,Cruz
4959,Justice League vs. Suicide Squad,2,2017,Harley Quinn,,DC,1,null,null
4960,Justice League vs. Suicide Squad,2,2017,Killer Croc,,DC,1,null,null
4961,Justice League vs. Suicide Squad,2,2017,Killer Frost,,DC,1,null,null
4962,Justice League vs. Suicide Squad,2,2017,"Maxwell 'Max' Lord, IV",,DC,1,null,null
4963,Justice League vs. Suicide Squad,2,2017,Superman,Clark Kent,DC,1,Clark,Kent
4964,Justice League vs. Suicide Squad,2,2017,Amanda Waller,,DC,1,null,null
4965,Justice League vs. Suicide Squad,2,2017,Wonder Woman,,DC,1,null,null
4966,Supergirl,None,2005,Arsenal,Roy Harper,DC,1,Roy,Harper
4967,Supergirl,None,2005,Batman,,DC,1,null,null
4968,Supergirl,None,2005,Beast Boy,Gar Logan,DC,1,Gar,Logan
4969,Supergirl,None,2005,Black Canary,Dinah Laurel Lance,DC,1,Dinah Laurel,Lance
4970,Supergirl,None,2005,Calculator,,DC,1,null,null
4971,Supergirl,None,2005,Cyborg,,DC,1,null,null
4972,Supergirl,None,2005,Darkseid,,DC,1,null,null
4973,Supergirl,None,2005,Flash,Jay Garrick,DC,1,Jay,Garrick
4974,Supergirl,None,2005,Flash,Wally West,DC,1,Wally,West
4975,Supergirl,None,2005,Green Lantern,Alan Scott,DC,1,Alan,Scott
4976,Supergirl,None,2005,Green Lantern,John Stewart,DC,1,John,Stewart
4977,Supergirl,None,2005,Harley Quinn,,DC,1,null,null
4978,Supergirl,None,2005,Hawkman of New Earth,,DC,1,null,null
4979,Supergirl,None,2005,Kid Flash,Bart Allen,DC,1,Bart,Allen
4980,Supergirl,None,2005,Martian Manhunter,,DC,1,null,null
4981,Supergirl,None,2005,Mr. Terrific,Michael Holt,DC,1,Michael,Holt
4982,Supergirl,None,2005,Nightwing,Dick Grayson,DC,1,Dick,Grayson
4983,Supergirl,None,2005,Poison Ivy,,DC,1,null,null
4984,Supergirl,None,2005,Power Girl,,DC,1,null,null
4985,Supergirl,None,2005,Raven,Rachel Roth,DC,1,Rachel,Roth
4986,Supergirl,None,2005,Robin,Tim Drake,DC,1,Tim,Drake
4987,Supergirl,None,2005,Solomon Grundy,,DC,1,null,null
4988,Supergirl,None,2005,Starfire,Koriand'r,DC,1,,Koriand'r
4989,Supergirl,None,2005,Stargirl,Courtney Whitmore,DC,1,Courtney,Whitmore
4990,Supergirl,None,2005,Superboy,Conner Kent,DC,1,Conner,Kent
4991,Supergirl,None,2005,Supergirl,Kara Zor-El,DC,1,Kara,Zor-El
4992,Supergirl,None,2005,Superman,Clark Kent,DC,1,Clark,Kent
4993,Supergirl,None,2005,Wildcat,Ted Grant,DC,1,Ted,Grant
4994,Supergirl,None,2005,Wonder Girl,Cassie Sandsmark,DC,1,Cassie,Sandsmark
4995,Supergirl,None,2005,Wonder Woman,Diana,DC,1,,Diana
4996,The Flash,129,1987,Captain Boomerang,George Harkness,DC,1,George,Harkness
4997,The Flash,129,1987,Captain Cold,,DC,1,null,null
4998,The Flash,129,1987,Flash,Wally West,DC,1,Wally,West
4999,The Flash,129,1987,Green Lantern,Kyle Rayner,DC,1,Kyle,Rayner
5000,The Flash,129,1987,Heatwave,,DC,1,null,null
5001,The Flash,129,1987,Martian Manhunter,,DC,1,null,null
5002,The Flash,129,1987,Mirror Master,Evan McCullough,DC,1,Evan,McCullough
5003,The Flash,129,1987,Linda Jasmine Park-West,,DC,1,null,null
5004,The Flash,129,1987,Weather Wizard,,DC,1,null,null
5005,The Flash,129,1987,Wonder Woman,Diana,DC,1,,Diana
5006,Green Lantern: New Guardians,None,2011,Arkillo,,DC,1,null,null
5007,Green Lantern: New Guardians,None,2011,Atrocitus,,DC,1,null,null
5008,Green Lantern: New Guardians,None,2011,Bleez,,DC,1,null,null
5009,Green Lantern: New Guardians,None,2011,Fatality,,DC,1,null,null
5010,Green Lantern: New Guardians,None,2011,Ganthet,,DC,1,null,null
5011,Green Lantern: New Guardians,None,2011,Green Lantern,Rayner,DC,1,,Rayner
5012,Green Lantern: New Guardians,None,2011,Larfleeze,,DC,1,null,null
5013,Green Lantern: New Guardians,None,2011,Munk,,DC,1,null,null
5014,Green Lantern: New Guardians,None,2011,Pandora,,DC,1,null,null
5015,Green Lantern: New Guardians,None,2011,Saint Walker,,DC,1,null,null
5016,Green Lantern: New Guardians,None,2011,Salaak,,DC,1,null,null
5017,Green Lantern: New Guardians,None,2011,Sayd,,DC,1,null,null
5018,The Fury of Firestorm,4,1982,Firestorm,Martin Stein/Ronnie Raymond,DC,1,Martin Stein/Ronnie,Raymond
5019,The Fury of Firestorm,4,1982,Hawkman,Katar Hol,DC,1,Katar,Hol
5020,The Fury of Firestorm,4,1982,Killer Frost,Crystal Frost,DC,1,Crystal,Frost
5021,The Fury of Firestorm,4,1982,Red Tornado,Android,DC,1,,Android
5022,The Fury of Firestorm,4,1982,Superman,,DC,1,null,null
5023,The Fury of Firestorm,4,1982,Wonder Woman,,DC,1,null,null
5024,The Fury of Firestorm,4,1982,Zatanna,,DC,1,null,null
5025,Supergirl,None,2005,Supergirl,Kara Zor-El,DC,1,Kara,Zor-El
5026,Aquaman,2,1991,Aquaman,,DC,1,null,null
5027,Aquaman,2,1991,Martian Manhunter,,DC,1,null,null
5028,Aquaman,2,1991,Nuidis Vulko,,DC,1,null,null
5029,Justice League America,70,1989,Aquaman,,DC,1,null,null
5030,Justice League America,70,1989,Batman,,DC,1,null,null
5031,Justice League America,70,1989,Black Canary,Dinah Laurel Lance,DC,1,Dinah Laurel,Lance
5032,Justice League America,70,1989,Blue Beetle,Ted Kord,DC,1,Ted,Kord
5033,Justice League America,70,1989,Booster Gold,,DC,1,null,null
5034,Justice League America,70,1989,Elongated Man,,DC,1,null,null
5035,Justice League America,70,1989,Etrigan the Demon,,DC,1,null,null
5036,Justice League America,70,1989,Fire,,DC,1,null,null
5037,Justice League America,70,1989,Flash,Jay Garrick,DC,1,Jay,Garrick
5038,Justice League America,70,1989,Flash,Wally West,DC,1,Wally,West
5039,Justice League America,70,1989,Green Arrow,Oliver Queen,DC,1,Oliver,Queen
5040,Justice League America,70,1989,Green Lantern,Alan Scott,DC,1,Alan,Scott
5041,Justice League America,70,1989,Green Lantern,Hal Jordan,DC,1,Hal,Jordan
5042,Justice League America,70,1989,Hawkman,Katar Hol,DC,1,Katar,Hol
5043,Justice League America,70,1989,Ice,,DC,1,null,null
5044,Justice League America,70,1989,Lois Joanne Lane,,DC,1,null,null
5045,Justice League America,70,1989,"Maxwell 'Max' Lord, IV",,DC,1,null,null
5046,Justice League America,70,1989,Nightwing,Dick Grayson,DC,1,Dick,Grayson
5047,Justice League America,70,1989,Oberon,,DC,1,null,null
5048,Justice League America,70,1989,Power Girl,,DC,1,null,null
5049,Justice League America,70,1989,Robin,Tim Drake,DC,1,Tim,Drake
5050,Justice League America,70,1989,Starfire,Koriand'r,DC,1,,Koriand'r
5051,Justice League America,70,1989,Superman,Clark Kent,DC,1,Clark,Kent
5052,Justice League America,70,1989,Wonder Woman,Diana,DC,1,,Diana
